,科風,達方,三陽工業,新纖,樺漢,富邦NASDAQ,官田鋼,華泰,遠東新,大毅,盟立,中信中國高股息,群益證,陞泰,台新MSCI中國,新光中國政金綠債,安泰銀,大統新創,長榮,建通,中鴻,國產,福貞-KY,必應,富邦印度,怡華,期元大美元指數,豐興,漢翔,穎漢,上福,希華,鈞寶,台表科,杏輝,義隆,神基,圓展,凌華,新美齊,帆宣,台灣高鐵,允強,台新全球AI,瀚宇博,瑞智,漢唐,國光生,憶聲,元翎,遠雄港,大東,達欣工,景岳,富邦摩台,國泰網路資安,敦陽科,宏盛,高林,台灣大,迅得,佳必琪,程泰,志超,三商壽,連宇,新建,春雨,寶徠,永大,燿華,喬福,遠雄,元大台商50,中石化,仲琦,弘憶股,台硝,中磊,元大美債20正2,南亞科,興農,益航,麗正,立萬利,敦泰,臻鼎-KY,國泰標普低波高息,中宇,創見,佳凌,嘉聯益,建大,聯合再生,豐藝,正文,長虹,華立,新天地,聯穎,藍天,矽力-KY,神隆,櫻花建,統一,啟碁,年興,鼎元,一詮,客思達-KY,聯華,六福,六暉-KY,碩天,台數科,上曜,中碳,凌通,科妍,東華,京城,東明-KY,統新,群益臺灣加權正2,銘鈺,日成-KY,國泰中國A50反1,海光,倉佑,元大台灣高息低波,第一保,千興,震旦行,精元,光鋐,昭輝,聯德,台榮,國泰金,鼎固-KY,光寶科,昆盈,明泰,彰源,佳能,新巨,萬企,東台,華南金,致伸,捷敏-KY,建新國際,嘉澤,菱光,億豐,華電,欣興,恆大,緯穎,關貿,立德,日勝生,大立光,嘉晶,事欣科,迎廣,大飲,虹堡,太空梭,國票金,卜蜂,台通,百和,冠軍,群益道瓊美國地產,廷鑫,瑞軒,台汽電,材料-KY,駐龍,皇昌,寶隆,大成鋼,元大MSCI台灣,遠東銀,谷崧,禾聯碩,光麗-KY,FH滬深,日友,瀚荃,新光投等債15+,無敵,穎崴,新紡,威健,榮科,毛寶,聯陽,國泰永續高股息,業旺,冠德,川飛,名軒,華航,振樺電,銘旺科,氣立,和碩,中福,全球傳動,緯創,亞力,全科,誠創,和椿,安普新,信錦,信大,宇瞻,泰碩,宏泰,艾笛森,炎洲,大眾控,互盛電,台端,宏亞,固緯,國泰美國道瓊,日勝化,精技,精英,星通,群創,利勤,耀登,如興,新保,東元,興泰,泰福-KY,新光金,燁興,宏和,華榮,華晶科,力特,勤美,三福化,乙盛-KY,倫飛,凱羿-KY,中環,亞光,宏全,富邦上証,台橡,元大US高息特別股,大華,鴻碩,成霖,新麗,全台,潤隆,商億-KY,佳和,國泰中國A50正2,晟銘電,光磊,泰金寶-DR,康控-KY,鄉林,大洋-KY,展碁國際,東訊,弘裕,大豐電,富邦科技,國際中橡,寶齡富錦,好樂迪,期元大S&P日圓正2,永光,承業醫,偉全,大山,華新,志聖,晶睿,華擎,宏碁,昶和,台郡,華孚,京城銀,富爾特,亞諾法,大億,廣越,康舒,群益深証中小,運錩,三商電,益登,海華,宏遠,旭暉應材,昇陽半導體,資通,銘異,永固-KY,美食-KY,中壽,龍邦,亞太電,富邦台灣半導體,威強電,增你強,葡萄王,中櫃,元大美債20反1,聯傑,台積電,華建,三商,正達,華票,台南,五鼎,宏達電,群益期,友勁,瑞儀,嘉威,祥碩,長榮航,揚智,南緯,元大全球未來通訊,國泰美國道瓊正2,詮欣,台耀,台中銀,洋華,敬鵬,麗清,福懋科,鈺邦,尼得科超眾,訊舟,農林,精成科,亞航,明輝-DR,國泰中國A50,第一銅,富林-KY,陽明,華夏,維熹,訊連,元大S&P500,和鑫,高林股,旭隼,匯僑設計,三發地產,中再保,愛之味,英利-KY,富邦越南,華碩,晶華,嘉彰,達運,柏承,中化生,開發金,雄獅,吉茂,大成,聯德控股-KY,華新科,富邦公司治理,泰昇-KY,大同,晨訊科-DR,廣華-KY,工信,鑽全,晶碩,國泰臺灣加權正2,盛達,順德,迅杰,界霖,國泰新興市場,潤弘,永豐臺灣加權,美吾華,宏普,晟鈦,嘉基,聯邦銀,易華電,臺企銀,零壹,力銘,艾美特-KY,達麗,佳格,京鼎,三晃,潤泰全,兆豐金,國巨,國泰臺灣加權反1,東泥,中纖,台勝科,春源,元大S&P500正2,國泰臺韓科技,安集,中化,南亞,統一證,力成,和成,中保科,夆典,佳醫,厚生,士電,FH富時高息低波,富邦恒生國企反1,FH富時不動產,泰鼎-KY,寶成,FH彭博高收益債,期街口道瓊銅,達新,佳大,川湖,蔚華科,科定,全漢,全國電,巨大,冠星-KY,國泰台灣5G+,味全,南染,台玻,友訊,皇翔,元大臺灣ESG永續,王道銀行,和大,虹冠電,政伸,楠梓電,富采,聚陽,興富發,崇越,東陽,慧洋-KY,期元大S&P石油,基士德-KY,台泥,AES-KY,元大台灣50,長興,直得,國泰日經225,柏騰,力達-KY,中租-KY,台塑,群益NBI生技,建國,富邦臺灣優質高息,嘉裕,正崴,龍燈-KY,聚碩,歐格,永新-KY,日馳,巨庭,中電,玉晶光,三星,合機,三能-KY,富邦台50,期元大道瓊白銀,上海商銀,上銀,騰輝電子-KY,中鋼,麗臺,杜康-DR,偉聯,貿聯-KY,健和興,研華,威盛,宏旭-KY,夏都,立積,菱生,淳安,王品,中揚光,元大滬深300反1,全宇生技-KY,花仙子,億泰,卓越,元大中型100,第一金工業30,金麗-KY,科嘉-KY,鉅祥,鳳凰,富邦上証正2,宏正,大銀微系統,富邦臺灣中小,嘉泥,台達電,奇力新,新鋼,泰山,立隆電,南僑,力鵬,裕日車,元大台灣50正2,喬鼎,同欣電,虹光,遠見,台南-KY,億光,尖點,美時,羅昇,FH香港反1,樂士,兆豐藍籌30,地球,佰鴻,聯鈞,欣陸,富邦金,和泰車,新海,元大全球AI,浪凡,欣欣,凱撒衛,大量,松翰,華固,元大MSCI A股,興能高,冠西電,揚博,隴華,合勤控,達邁,裕隆,威宏-KY,國泰US短期公債,中視,福懋油,榮星,耿鼎,八貫,永豐餘,台船,麗豐-KY,秋雨,動力-KY,國泰RMB短期報酬,美亞,聯華食,佳世達,南港,東科-KY,國泰美國道瓊反1,矽格,微星,南電,亞德客-KY,茂順,今皓,志聯,大亞,燁輝,神腦,聲寶,凱美,全坤建,國泰20年美債反1,志信,特力,南帝,統一FANG+,建漢,融程電,聯茂,瑞利,彩晶,偉訓,飛捷,超豐,美德醫療-DR,元大S&P500反1,群光,鋐寶科技,鮮活果汁-KY,時碩工業,華上,鈺齊-KY,燦坤,國泰費城半導體,茂矽,傳奇,信邦,首利,鑫永銓,中鼎,群電,勝悅-KY,矽創,豐泰,宜進,台苯,豐祥-KY,國建,威鋒電子,美律,眾達-KY,巨騰-DR,景碩,華經,宏洲,精熙-DR,群益臺灣加權反1,台火,大台北,偉詮電,櫻花,台虹,恩德,國泰北美科技,生達,GIS-KY,海悅,美利達,元大電子,宏益,德淵,今國光,至上,光罩,國碩,飛宏,富邦NASDAQ反1,潤泰新,台肥,台驊投控,皇普,興勤,訊芯-KY,大聯大,羅麗芬-KY,元禎,富邦臺灣加權正2,凌陽,榮創,高興昌,中聯資源,定穎,中信金,力山,華興,美吉吉-KY,天鈺,良得電,富鼎,友佳-DR,永崴投控,泰豐,太設,正新,雃博,南紡,中華化,正隆,旭富,神州-DR,慶豐富,大洋,欣巴巴,元大日經225,中信中國50正2,東聯,太子,合庫金,統一實,國泰20年美債正2,智邦,國泰美國道瓊+U,友達,幸福,達興材料,大統益,東和鋼鐵,康師傅-DR,新興,統懋,光隆精密-KY,泰銘,華紙,健鼎,福興,順天,勝一,佐登-KY,建碁,和益,長榮鋼,新光鋼,錸德,富邦恒生國企,正道,山林水,元大上證50,岱宇,燦星網,圓剛,奇偶,士紙,巨路,雲品,欣天然,伸興,富邦臺灣加權反1,富邦NASDAQ正2,期街口布蘭特正2,高雄銀,三洋電,鴻名,華友聯,光鼎,惠特,得力,愛普,國泰日經225+U,元大MSCI金融,長華*,亞翔,聯上發,第一店,國泰AI+Robo,三芳,期街口S&P黃豆,台新金,京元電子,國泰中國A50+U,廣隆,盛餘,橋椿,IKKA-KY,永記,美隆電,遠傳,ABC-KY,吉源-KY,瑞祺電通,福懋,新唐,錩新,鴻海,聯昌,台產,遠百,四維航,云辰,勤益控,金寶,禾伸堂,昇陽,和康生,兆赫,萬海,金橋,國精化,光群雷,雷虎,同方友友-DR,智伸科,建準,茂林-KY,新世紀,FH彭博新興債,三地開發,中釉,威致,牧德,日月光投控,聯強,承啟,味王,昇貿,勤誠,晶彩科,可寧衛,期元大S&P黃金,強信-KY,天仁,中興電,錩泰,聯電,虹揚-KY,東森,聯詠,拓凱,阿瘦,劍麟,富邦中証500,集盛,麗嬰房,同泰,強盛,技嘉,可成,艾姆勒,華冠,台達化,華城,再生-KY,鈺德,怡利電,華園,國泰股利精選30,喬山,通嘉,欣高,國喬,大魯閣,富邦恒生國企正2,神達,州巧,富邦美國特別股,亞泥,統一超,浩鑫,豐達科,誠美材,東哥遊艇,期元大S&P黃金正2,辛耘,康那香,聯嘉,百一,宏齊,新產,佳龍,大宇,帝寶,富邦上証反1,福壽,車王電,皇鼎,南茂,台聚,旺宏,玉山金,復盛應用,南六,安馳,國泰智能電動車,元大滬深300正2,江申,勝德,晶技,元大寶滬深,中砂,晶相光,鼎炫-KY,寶一,鈞興-KY,雙鍵,研揚,東和,映泰,臺鹽,黑松,寒舍,富邦日本,富邦媒,中華電,期元大S&P日圓反1,翔耀,慧友,上緯投控,德律,百達-KY,富邦歐洲,淘帝-KY,訊映,高力,嘉里大榮,元大金,立益,基泰,鴻準,富邦印度正2,台富,為升,矽統,智原,隆大,汎德永業,志強-KY,華通,錸寶,所羅門,健策,一零四,明基材,柏文,期元大美元指正2,元晶,中航,譁裕,裕融,漢平,總太,中信關鍵半導體,儒鴻,同開,聯成,閎暉,和桐,富邦深100,中信中國50,文曄,榮成,環科,期元大S&P黃金反1,南寶,十銓,台塑化,國賓,中和,聚鼎,廣達,友通,精誠,富邦日本反1,永信,億麗,英業達,鋼聯,光聖,利奇,華邦電,競國,jpp-KY,亞弘電,聯發,悅城,力麗,信義,環泥,FH香港正2,利華,達能,宇隆,元大台灣50反1,台光電,聯發科,永冠-KY,元大歐洲50,愛山林,台化,互億,盛群,聚亨,百和興業-KY,華豐,揚明光,華廣,永裕,越南控-DR,宏致,聚隆,堤維西,亞聚,致新,新光內需收益,新至陞,三洋紡,旺旺保,申豐,彰銀,中華,東鹼,廣宇,敦吉,潤泰材,亞崴,台揚,第一金,晶豪科,世紀鋼,百容,全友,毅嘉,凌群,永豐金,正峰,期元大S&P原油反1,世芯-KY,創意,兆勁,展宇,泰聚亨-DR,大將,宏璟,國化,元大高股息,仁寶,根基,致茂,山隆,懷特,華東,瑞昱,強茂,和潤企業,基勝-KY,普安,智易,統領,匯僑,康普,國泰中國A150,台航,鑫禾,鎰勝,元大未來關鍵科技,金像電,榮運,中工,全新,太極,國揚,裕民,吉祥全,奇鋐,廣豐,日電貿,富邦日本正2,台開,TPK-KY,誠研,凌巨,中鋼構,居易,遠雄來,新日興,晶心科,富邦印度反1,宅配通
2021-07-14,4.1,46.15,29.6,20.95,233.5,53.45,29.7,22.05,32.6,74.1,44.3,15.42,17.25,26.0,23.77,39.7,16.35,16.55,148.5,31.25,50.7,24.6,15.2,29.9,26.23,20.7,18.32,78.5,28.65,21.75,25.2,35.55,29.05,127.0,28.5,198.5,54.5,82.9,64.7,9.85,118.0,29.7,37.1,33.3,48.2,20.4,207.0,48.75,12.9,50.0,35.3,11.0,29.9,23.7,96.1,32.19,68.0,19.95,15.65,102.5,112.5,36.8,65.4,48.25,9.2,14.15,6.04,33.2,13.0,61.5,22.25,16.75,54.0,32.64,13.15,20.8,23.05,15.85,70.0,24.62,77.8,22.95,18.45,20.2,20.5,215.5,105.0,20.29,37.3,72.0,93.4,31.2,38.7,12.45,42.65,34.3,78.8,85.0,14.55,20.5,30.2,3960.0,25.7,32.6,73.2,79.0,20.35,27.4,50.7,24.75,50.9,19.2,49.6,80.1,110.0,12.45,113.5,70.0,53.8,11.7,34.95,45.5,73.8,45.65,28.05,26.5,7.4,52.2,27.2,43.19,13.05,6.0,92.1,54.0,27.2,38.15,9.09,16.8,57.0,28.65,58.2,11.65,29.05,35.7,15.95,40.8,12.75,18.0,18.95,59.5,84.1,43.5,571.0,28.7,416.0,27.45,143.0,89.1,1110.0,50.7,18.4,10.95,3020.0,85.7,27.4,16.7,8.63,21.45,22.7,17.1,78.2,17.2,97.0,12.7,22.5,20.6,18.4,38.5,105.0,102.0,7.6,20.25,54.4,67.2,10.6,14.75,114.5,34.5,30.84,205.5,46.1,42.7,11.2,265.0,41.6,25.0,52.9,30.45,123.5,18.46,33.75,41.15,22.35,18.7,17.55,79.6,16.1,58.0,67.8,20.25,54.2,32.1,25.8,29.85,7.5,32.6,111.0,83.1,25.35,50.2,53.3,23.8,28.15,19.15,16.45,53.1,14.05,15.1,25.15,35.31,18.0,29.85,20.85,23.25,19.6,22.3,231.0,8.81,39.0,31.7,33.45,52.4,9.65,21.5,32.05,25.65,37.9,11.05,32.35,65.0,67.7,3.37,35.0,10.0,90.6,73.7,37.58,31.75,19.43,28.75,62.7,17.6,21.85,20.3,57.2,77.5,15.6,46.97,13.15,31.85,4.99,78.7,11.75,22.65,43.7,7.34,14.6,46.8,128.5,26.3,85.4,64.3,15.76,21.0,36.65,12.95,34.55,26.55,58.6,80.2,178.0,27.7,11.4,125.0,19.3,40.6,17.85,54.8,46.25,121.0,26.5,18.92,35.5,11.15,39.2,22.8,12.7,41.55,52.5,25.85,24.7,75.0,157.5,26.5,18.65,8.31,15.97,51.7,27.6,172.0,37.5,13.48,38.0,613.0,13.65,22.45,44.5,16.7,18.3,23.95,36.6,39.85,12.1,126.0,80.5,1820.0,18.5,31.0,15.2,29.62,21.17,33.6,70.7,11.9,31.15,33.9,47.75,41.8,61.4,213.5,10.65,20.15,35.55,18.65,4.17,26.34,58.8,82.8,163.0,37.7,51.4,81.3,37.5,13.7,15.3,1325.0,47.35,14.7,30.55,10.95,87.8,15.56,379.0,149.0,51.3,13.25,28.2,62.8,13.95,90.7,29.4,59.3,181.0,214.5,36.2,115.0,23.95,2.95,66.5,9.79,51.6,520.0,121.45,25.9,143.0,22.95,119.0,23.44,169.5,93.4,19.25,21.8,6.65,117.5,11.9,61.4,9.46,49.4,12.75,26.9,30.0,54.9,263.5,9.88,95.8,32.95,583.0,6.19,17.5,10.65,218.5,28.4,67.15,34.33,44.25,24.65,87.2,27.65,111.5,11.9,95.6,11.85,58.0,23.95,52.4,58.4,11.54,14.22,65.4,37.15,18.35,27.9,68.6,21.0,380.0,31.5,75.0,42.8,85.2,299.0,157.0,18.21,21.6,34.0,43.4,18.9,42.2,35.24,7.11,101.0,80.5,79.0,30.7,75.9,242.0,44.95,127.5,35.6,83.1,12.84,67.5,51.5,914.0,140.5,43.0,113.5,34.79,24.1,30.05,216.0,103.5,28.75,14.5,21.4,14.85,46.15,12.65,42.7,11.7,66.4,56.3,17.8,11.2,563.0,58.1,15.2,49.4,80.65,26.93,45.4,386.5,176.0,35.9,62.0,3.71,9.7,252.5,88.2,366.5,63.6,10.15,35.35,463.5,25.3,57.7,158.5,70.9,8.01,34.55,67.9,10.0,58.1,58.2,29.08,14.1,100.0,56.2,44.7,62.65,85.3,123.5,46.18,22.25,323.0,114.5,33.85,28.7,76.4,51.5,12.0,271.5,134.85,14.3,246.0,11.25,50.2,35.8,55.9,42.6,128.5,31.6,7.04,18.65,33.43,11.3,20.2,60.2,23.55,78.1,608.0,48.3,41.48,36.45,29.45,38.35,63.1,99.0,84.4,28.63,38.65,39.7,37.65,22.55,28.55,52.0,41.15,43.0,36.77,5.4,45.55,19.3,10.5,54.2,41.25,24.9,214.0,11.1,62.9,39.71,35.4,69.0,31.9,39.85,20.3,7.95,57.2,151.0,434.0,1065.0,97.5,8.56,24.55,27.8,33.7,31.6,30.5,114.0,19.85,14.17,30.0,25.65,128.0,50.55,20.0,74.8,149.0,4.7,20.85,41.0,70.4,85.7,19.3,7.06,80.4,29.9,496.5,49.9,3.21,102.5,33.95,29.19,47.45,62.2,269.5,9.94,141.5,38.95,70.7,11.65,300.0,235.0,18.2,20.15,159.0,20.1,502.0,117.0,86.6,8.2,181.0,13.3,10.9,3.05,3.69,12.4,33.5,81.9,65.5,58.9,11.5,38.05,39.65,128.0,99.1,298.0,68.55,24.35,14.6,36.15,44.2,87.8,22.2,40.45,5.44,63.3,58.1,234.5,22.15,228.0,118.5,54.1,81.5,20.2,52.4,36.3,27.7,23.95,47.0,22.15,22.7,82.0,11.65,57.6,297.5,31.5,92.0,4.75,37.3,27.2,9.9,43.85,35.05,25.35,14.85,44.35,88.2,8.72,21.4,35.9,54.0,35.82,34.4,22.6,11.9,21.65,14.95,24.59,335.0,12.59,20.85,13.25,92.6,163.5,49.05,27.65,42.2,47.5,38.3,39.85,27.35,124.5,45.9,24.9,136.5,75.4,23.3,20.75,58.1,72.0,9.72,18.21,10.25,39.4,36.86,84.6,24.0,40.35,38.4,60.0,69.7,43.95,40.1,166.0,3.36,106.35,9.37,11.0,34.15,19.85,40.95,10.1,180.0,17.65,740.0,12.45,21.88,35.4,33.45,10.0,15.0,32.85,24.05,21.81,16.3,44.65,9.38,152.5,48.5,35.5,187.5,75.2,32.8,65.1,44.85,17.25,120.5,32.0,124.5,53.0,116.0,14.45,20.3,23.85,50.9,24.8,25.05,13.2,145.0,12.6,40.95,22.45,253.5,8.9,37.6,22.8,14.4,1.72,185.5,47.65,92.7,5.61,20.47,29.35,15.75,52.4,266.5,114.5,52.2,28.25,34.2,55.2,78.2,18.7,165.5,24.27,43.0,34.8,49.05,50.1,54.0,28.1,62.4,490.5,148.0,11.4,78.1,23.32,21.2,8.12,13.85,14.5,95.3,181.5,58.7,2.8,43.9,43.85,8.04,14.2,41.55,26.4,24.67,80.2,108.0,39.45,30.05,13.7,21.74,29.25,27.95,17.16,52.5,260.5,12.0,58.8,11.25,67.2,26.85,62.0,32.35,26.5,10.05,28.7,42.0,18.0,12.05,60.0,3.93,22.5,60.8,17.25,52.6,35.05,43.05,26.3,235.0,138.0,59.4,14.84,24.71,73.0,22.9,131.0,23.7,70.8,213.0,132.0,13.9,132.0,62.5,68.2,16.65,23.85,32.35,35.85,24.05,25.75,1620.0,114.5,19.84,10.05,17.15,111.0,60.8,26.0,23.86,15.3,23.85,49.65,60.2,25.35,15.15,9.95,65.8,38.63,10.25,185.5,23.35,114.0,22.3,228.0,73.9,45.75,54.5,16.9,335.0,167.0,26.65,160.0,17.33,32.35,69.9,19.25,161.5,30.75,39.7,15.98,596.0,16.4,25.65,36.15,11.7,17.45,28.14,59.5,28.65,20.75,13.1,156.0,72.8,106.0,28.5,23.85,152.5,89.9,67.8,89.9,10.47,44.1,3.05,27.15,70.0,35.0,28.05,35.1,20.5,44.6,47.9,13.7,38.55,12.15,30.9,22.95,28.59,21.5,17.75,124.0,5.45,231.0,930.0,72.4,29.3,70.0,85.9,40.95,124.5,22.0,45.0,18.15,82.1,66.9,33.7,3.03,60.0,17.6,22.4,36.75,260.5,22.85,120.0,9.72,20.85,263.0,16.4,72.5,34.95,41.0,54.4,38.8,37.6,59.5,22.9,159.0,126.5,26.8,8.36,20.45,25.25,14.15,11.9,14.86,626.0,448.0,11.2,18.1,8.31,8.87,25.85,23.6,34.48,22.2,47.55,203.0,38.65,22.7,23.4,521.0,98.1,87.2,48.55,18.05,108.5,32.95,28.9,113.0,30.38,54.1,46.05,44.95,29.39,80.1,36.3,8.75,146.0,25.6,28.0,67.2,27.0,80.5,11.0,58.0,29.1,6.36,45.3,3.53,13.3,43.95,25.9,39.2,125.5,505.0,9.11,98.2
